Station_Name,Transport_Mode,Line,Latitude,Longitude,Additional_Info
EKTA SOCIETY,Bus,BEST,19.1065,72.875064,
"MUMBAI CENTRAL STATION, RESERVE BANK",Bus,BEST,18.969952,72.821387,
"NANA CHOWK, SHASTRI HALL",Bus,BEST,18.963586,72.813407,
NOORBAUG,Bus,BEST,18.962419,72.836434,
PLAY HOUSE,Bus,BEST,18.962166,72.822619,
PRIYADARSHINI PARK (NAPEAN SEA ROAD),Bus,BEST,18.956265,72.799218,
"RAILWAY HOTEL, CHARNI ROAD JUNCTION",Bus,BEST,18.961034,72.819913,
TWO TANKS,Bus,BEST,18.96245,72.828544,
VASANTRAO NAIK CHOWK (TARDEO),Bus,BEST,18.968782,72.814988,
PARSI GENERAL HOSPITAL,Bus,BEST,18.968203,72.803432,
MAHALAXMI STATION,Bus,BEST,18.982231,72.823637,
ANDHERI FIRE BRIGADE,Bus,BEST,19.112155,72.841474,
ARYA SAMAJ MANDIR,Bus,BEST,19.079031,72.834352,
NAGRI NIWARA BUILDING NO.16-C,Bus,BEST,19.175152,72.879906,
DAIRY RESEARCH INSTITUTE,Bus,BEST,19.152327,72.867234,
GOREGAON CHECK NAKA NO.1,Bus,BEST,19.166386,72.856323,
HANUMAN NAGAR (GOREGAON-E),Bus,BEST,19.173045,72.874269,
HICKSON & DADAJEE,Bus,BEST,19.168002,72.854164,
KANDIVALI BUS STATION (E),Bus,BEST,19.201807,72.853658,
KURAR VILLAGE,Bus,BEST,19.184654,72.858518,
MAHANANDA DAIRY,Bus,BEST,19.150478,72.856694,
RADHA MAHESHWARI CHOWK,Bus,BEST,19.183701,72.850322,
NIMBORPADA,Bus,BEST,19.164285,72.882202,
OBEROI WOODS (GOREGAON-E),Bus,BEST,19.169155,72.864564,
PANDURANG WADI,Bus,BEST,19.173836,72.850662,
"VASHI SECTOR 9,16, JUHU NAGAR MARKET",Bus,BEST,19.07823,72.998072,
"SAURASHTRA BANK, STATE BANK (VASHI)",Bus,BEST,19.079691,73.007612,
TELECOM FACTORY,Bus,BEST,19.044812,72.917665,
"VADAVALI VILLAGE, BORLA SOCIETY",Bus,BEST,19.046045,72.900812,
DHOBI GHAT (TROMBAY),Bus,BEST,19.035457,72.946746,
GHANSOLI SECTOR 3,Bus,BEST,19.114808,73.003365,
AMRUT NAGAR (VIKHROLI-W),Bus,BEST,19.101247,72.91192,
BABU GENU MARKET,Bus,BEST,19.095788,72.904167,
MHADA COLONY (HIRANANDANI-POWAI),Bus,BEST,19.115229,72.905149,
EKTA NAGAR POLICE CHOWKY- BHANDUP-W,Bus,BEST,19.14072,72.92669,
GURU NANAK SCHOOL (VIKHROLI-W),Bus,BEST,19.10413,72.917621,
HINDUSTAN COMPANY (VIKHROLI-W),Bus,BEST,19.121531,72.925582,
HANUMAN ROAD (VILE PARLE -E),Bus,BEST,19.105378,72.854061,
JUMBO DARSHAN (ANDHERI-E),Bus,BEST,19.113869,72.852545,
VIJAY NAGAR SOCIETY (ANDHERI-E),Bus,BEST,19.114453,72.847346,
WAREHOUSE (SAHAR),Bus,BEST,19.102774,72.866931,
AGARKAR CHOWK (ANDHERI-E),Bus,BEST,19.118844,72.84798,
ANUSHAKTI NAGAR BUS STATION,Bus,BEST,19.042772,72.926453,
"DHARAN TALAO, ASHTAGANDHA SOCIETY",Bus,BEST,19.010831,73.016417,
DEONAR VILLAGE,Bus,BEST,19.050251,72.919782,
MAROL MAROSHI BUS STATION,Bus,BEST,19.118066,72.880171,
"E.S.I.S HOSPITAL, MIDC POLICE STATION",Bus,BEST,19.117952,72.867901,
SAINATH NAGAR (MIDC -MAROL),Bus,BEST,19.120982,72.875541,
SANGHARSH NAGAR (CHANDIVALI),Bus,BEST,19.108064,72.901103,
JUHU PRABHAT (ANDHERI-E),Bus,BEST,19.118235,72.828981,
NANAVATI HOSPITAL,Bus,BEST,19.09498,72.839595,
RAHEJA COLLEGE (SANTACRUZ-W),Bus,BEST,19.085417,72.832352,
SANTACRUZ POLICE STATION,Bus,BEST,19.08438,72.835688,
SHOPPERS STOP (ANDHERI-W),Bus,BEST,19.116338,72.842174,
VILE PARLE (W),Bus,BEST,19.102334,72.839466,
JUHU BUS STATION,Bus,BEST,19.107899,72.826718,
"RAJMATA AHILYABAI HOLKAR UDYAN, KURLA LION S PARK",Bus,BEST,19.061084,72.872702,
METRO PLAYING CARDS,Bus,BEST,19.073785,72.869028,
METRO PLAYING CARDS,Bus,BEST,19.073857,72.869731,
MOHAMMAD ESTATE,Bus,BEST,19.073813,72.870947,
PATHANWADI,Bus,BEST,19.177048,72.858598,
"SIR ALIYAWAR JUNG, RANI SATI MARG (MALAD-E)",Bus,BEST,19.181185,72.857883,
SHREE SAIBABA COMPLEX (GOREGAON-E),Bus,BEST,19.168687,72.86735,
SANGITA TALKIES,Bus,BEST,19.189926,72.851687,
DINDOSHI SESSION COURT,Bus,BEST,19.175706,72.867137,
TIPCO PLAZA COMPANY,Bus,BEST,19.183514,72.855333,
AAREY UNIT NO.16,Bus,BEST,19.146508,72.874862,
"OM SHIVDARSHAN SOCIETY, HANUMAN NAGAR",Bus,BEST,19.171961,72.874507,
GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),Bus,BEST,19.174112,72.858372,
SAMBHAJI NAGAR (KANDIVALI-E),Bus,BEST,19.200917,72.86099,
ACHARYA VIDYANIKETAN (MAHUL),Bus,BEST,19.027603,72.890702,
BHAKTI BHAVAN (CHEMBUR),Bus,BEST,19.052663,72.890549,
JAGRUTI NAGAR (GHATKOPAR-W),Bus,BEST,19.092047,72.901745,
JANATA MARKET (BHANDUP-W),Bus,BEST,19.142735,72.933039,
KRUPA BUILDING,Bus,BEST,19.094587,72.90795,
MUNICIPAL GARDEN (VIKHROLI-W),Bus,BEST,19.110119,72.917715,
MINILAND SOCIETY (BHANDUP-W),Bus,BEST,19.146864,72.933504,
"TEMBIPADA PIPE LINE, POLICE STATION (BHANDUP)",Bus,BEST,19.155075,72.929159,
SAHYADRI NAGAR (BHANDUP-W),Bus,BEST,19.143069,72.92822,
"SHIV DARSHAN, TERESA ROAD (BHANDUP-W)",Bus,BEST,19.149329,72.92724,
MEENATAI THACKERAY MAIDAN (ANACIN COMPANY),Bus,BEST,19.099477,72.91767,
ANKUR HOSPITAL,Bus,BEST,19.13129,72.935636,
VIKHROLI STATION ROAD (E),Bus,BEST,19.109381,72.931667,
KALAMBOLI,Bus,BEST,19.02617,73.101913,
MAHALAXMI MANDIR (DEONAR),Bus,BEST,19.046863,72.91965,
MANKHURD STATION (SOUTH),Bus,BEST,19.042646,72.930871,
R.B.I COLONY (CHEMBUR-E),Bus,BEST,19.051105,72.903337,
SARSOLE BUS STATION,Bus,BEST,19.039993,73.014697,
SHANTARAM PATIL CHOWK (VASHI),Bus,BEST,19.072492,73.002603,
TALOJA PHATA,Bus,BEST,19.03246,73.086187,
URAN PHATA,Bus,BEST,19.034107,73.029372,
VASHI BUS STATION,Bus,BEST,19.075529,72.997805,
GHANSOLI SECTOR 3,Bus,BEST,19.114754,73.003307,
BHANDUP POLICE STATION,Bus,BEST,19.15084,72.93762,
MHADA COLONY (HIRANANDANI-POWAI),Bus,BEST,19.115148,72.905235,
NAVJEEVAN SOCIETY (KURLA-W),Bus,BEST,19.077548,72.880248,
NEW AGRIPADA (SANTACRUZ-E),Bus,BEST,19.085381,72.845855,
MILITARY CAMP (KALINA),Bus,BEST,19.081901,72.858238,
VIDYA VIHAR S.T.WORKSHOP,Bus,BEST,19.080859,72.890413,
SHEETAL CINEMA (KURLA-W),Bus,BEST,19.081921,72.881794,
VAKOLA POLICE STATION (HANUMAN MANDIR),Bus,BEST,19.079175,72.847246,
VIDYA NAGARI (CANTEEN),Bus,BEST,19.07097,72.859414,
BUDDHA NAGAR (KURLA-W),Bus,BEST,19.073492,72.881637,
ACHARYA ATRE CHOWK (WORLI NAKA),Bus,BEST,18.997142,72.816644,
ACHARYA ATRE CHOWK (WORLI NAKA),Bus,BEST,18.999672,72.817896,
NATASHA TOWER,Bus,BEST,19.126388,72.821551,
BAIL BAZAR,Bus,BEST,19.086122,72.880947,
"CHEMBUR NAKA, SWAMI VIVEKANAND CHOWK",Bus,BEST,19.052782,72.894235,
EVERARD NAGAR,Bus,BEST,19.050479,72.874807,
MARATHI VIDNYAN PARISHAD (CHUNABHATTI),Bus,BEST,19.053309,72.878834,
POSTAL COLONY (CHEMBUR),Bus,BEST,19.061445,72.893386,
R.C.F. (CHEMBUR),Bus,BEST,19.033872,72.889597,
S.G.BARVE MARG NAKA (KURLA-E),Bus,BEST,19.057035,72.888115,
TATA POWER CENTRE (MAHUL),Bus,BEST,19.004281,72.905148,
UMARSHI BAPPA CHOWK,Bus,BEST,19.054831,72.888733,
VINAY HIGH SCHOOL,Bus,BEST,19.030786,72.900304,
SCLR DOUBLE DECK FLY OVER JUNCTION (KURLA-E),Bus,BEST,19.063538,72.885271,
NEHRU NAGAR (KURLA-E),Bus,BEST,19.062571,72.883048,
VIVEKANAND SCHOOL (CHEMBUR),Bus,BEST,19.049085,72.887748,
DERASAR LANE,Bus,BEST,19.081822,72.90764,
MANSUKH DYEING COMPANY,Bus,BEST,19.129483,72.933631,
PANT NAGAR,Bus,BEST,19.083549,72.913864,
RAMABAI NAGAR (GHATKOPAR-E),Bus,BEST,19.077677,72.915547,
SOMMAIYA COLLEGE (VIDYAVIHAR-E),Bus,BEST,19.074666,72.903167,
AHILYABAI HOLKAR CHOWK (CHURCHGATE),Bus,BEST,18.934019,72.82793,
BABULNATH JUNCTION,Bus,BEST,18.96098,72.808747,
BAJAJ BHAVAN,Bus,BEST,18.926498,72.822249,
PRINCESS STREET (KALBADEVI),Bus,BEST,18.946404,72.827246,
THAKURDWAR (GIRGAON),Bus,BEST,18.952129,72.823216,
VIDHAN BHAVAN,Bus,BEST,18.925326,72.824633,
SHRIMATI MOTIBEN DALVI HOSPITAL,Bus,BEST,18.958425,72.810582,
"DR.AMBEDKAR UDYAN, POWAI",Bus,BEST,19.125651,72.894871,
KINGSTON SEZ (POWAI),Bus,BEST,19.114232,72.913007,
GHATKOPAR PIPE LINE,Bus,BEST,19.087557,72.903334,
I.I.T.MARKET (POWAI),Bus,BEST,19.12742,72.919013,
JAMBHULPADA,Bus,BEST,19.093889,72.899692,
MAHARASHTRA NAGAR (BHANDUP-W),Bus,BEST,19.139871,72.928382,
SARVODAYA HOSPITAL (GHATKOPAR-W),Bus,BEST,19.092347,72.90853,
PRATAP NAGAR (BHANDUP-W),Bus,BEST,19.139129,72.923677,
ADARSH VIDYALAYA (KANJURMARG-E),Bus,BEST,19.136773,72.934485,
GHATKOPAR STATION (E),Bus,BEST,19.085074,72.907915,
JANATA MARKET (VIKHROLI-E),Bus,BEST,19.121298,72.940038,
ST.JOSEPH TECHNICAL SCHOOL,Bus,BEST,19.080885,72.888532,
GOL BUILDING (KURLA-W),Bus,BEST,19.067265,72.874875,
HOLY CROSS SCHOOL (KURLA-W),Bus,BEST,19.08232,72.885899,
CITYLIGHT CINEMA,Bus,BEST,19.029764,72.841647,
COMRADE P.K.KURNE CHOWK (WORLI ),Bus,BEST,19.006297,72.821252,
DEEPAK CINEMA,Bus,BEST,19.00587,72.830732,
DHANMILL NAKA,Bus,BEST,19.008219,72.830787,
NATIONAL (HINDUJA) HOSPITAL,Bus,BEST,19.032075,72.839593,
K.V.YADAV CHOWK,Bus,BEST,18.997511,72.826939,
LOWER PAREL WORKSHOP,Bus,BEST,19.00232,72.831,
COMRADE P.K.KURNE CHOWK (WORLI ),Bus,BEST,19.004643,72.820788,
PHOENIX MILL,Bus,BEST,18.995649,72.82619,
ADARSH HIGH SCHOOL (ANIK),Bus,BEST,19.021778,72.875981,
ANDHERI STATION (W),Bus,BEST,19.12046,72.845707,
ANDHERI MARKET,Bus,BEST,19.123359,72.843519,
SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),Bus,BEST,19.127736,72.837537,
MHADA COLONY (FOUR BUNGALOWS),Bus,BEST,19.138006,72.822473,
DHAKE COLONY,Bus,BEST,19.127679,72.833241,
FOUR BUNGALOWS MARKET,Bus,BEST,19.127926,72.825409,
JEEVAN NAGAR,Bus,BEST,19.131535,72.831508,
AAI TULJABHAVANI CHOWK,Bus,BEST,19.141833,72.829523,
KAMLAKAR WALAWALKAR UDYAN,Bus,BEST,19.152619,72.828384,
NANA-NANI PARK (VERSOVA),Bus,BEST,19.127407,72.818861,
NAVRANG TALKIES (ANDHERI-W),Bus,BEST,19.124342,72.841313,
AHILYABAI HOLKAR CHOWK (CHURCHGATE),Bus,BEST,18.935798,72.827482,
"BHAGATSINGH NAGAR, SEJAL PARK",Bus,BEST,19.155145,72.83689,
GOREGAON POLICE STATION,Bus,BEST,19.158503,72.846014,
JOGESHWARI TELEPHONE EXCHANGE,Bus,BEST,19.141463,72.843259,
SINDHI COLONY (JOGESHWARI-W),Bus,BEST,19.144001,72.842193,
FREE PRESS JOURNAL MARG,Bus,BEST,18.924531,72.824909,
MANGALDAS MARKET,Bus,BEST,18.948205,72.831498,
PRESIDENT HOTEL,Bus,BEST,18.9146,72.82187,
INCOME TAX OFFICE (MARINE LINES),Bus,BEST,18.940044,72.826814,
K.C.COLLEGE,Bus,BEST,18.92765,72.828106,
MAKER TOWER,Bus,BEST,18.916232,72.817616,
VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),Bus,BEST,18.943632,72.828786,
RALIWAY POLICE GROUND,Bus,BEST,19.077451,72.913723,
SHIVAI VIDYALAYA (BHANDUP-E),Bus,BEST,19.152765,72.94647,
MUNICIPAL SCHOOL (KURLA-E),Bus,BEST,19.067514,72.893402,
SAHAKAR NAGAR (SCLR- KURLA-E),Bus,BEST,19.065041,72.894296,
BABULNATH JUNCTION,Bus,BEST,18.959364,72.809679,
CRICKET CLUB OF INDIA,Bus,BEST,18.930274,72.82218,
AHILYABAI HOLKAR CHOWK (CHURCHGATE),Bus,BEST,18.932465,72.827808,
WALKESHWAR,Bus,BEST,18.946587,72.796151,
MEHRABAD BAUG,Bus,BEST,19.1438,72.839008,
BANGUR NAGAR,Bus,BEST,19.168794,72.835206,
MAHATMA GANDHI VIDYALAYA (JOGESHWARI-W),Bus,BEST,19.143355,72.83668,
MADINA MANZIL (MALAD-W),Bus,BEST,19.172035,72.845225,
POLICE COLONY (WORLI),Bus,BEST,19.004387,72.8168,
PRABODHANKAR THACKERAY CHOWK (DADAR-W),Bus,BEST,19.019832,72.836534,
RANADE ROAD (DADAR-W),Bus,BEST,19.021612,72.837549,
RAGHUVANSHI MILL,Bus,BEST,18.99169,72.823952,
"PRABHADEVI, RAVINDRA NATYA MANDIR",Bus,BEST,19.014786,72.830231,
SHARDASHRAM VIDYAMANDIR,Bus,BEST,19.015279,72.836984,
VEER HUTATMA BHAI KOTWAL UDYAN (PLAZA),Bus,BEST,19.023359,72.841794,
WORLI SEA FACE (S),Bus,BEST,19.003734,72.812944,
"CHAITYABHUMI, BHAGOJI KEER CREMETORI",Bus,BEST,19.025107,72.835571,
KANDIVALI STATION (W),Bus,BEST,19.205167,72.851278,
NANAVATI HOSPITAL,Bus,BEST,19.096317,72.839518,
SANTACRUZ STATION (W) ROAD,Bus,BEST,19.081843,72.837989,
SHOPPERS STOP (ANDHERI-W),Bus,BEST,19.115345,72.843135,
UTPAL SANGHAVI SCHOOL,Bus,BEST,19.11267,72.828206,
JUHU BUS STATION,Bus,BEST,19.107815,72.826527,
MITHIBAI COLLEGE,Bus,BEST,19.103353,72.836833,
JUHU SHOPPING CENTRE (JVPD),Bus,BEST,19.115891,72.835227,
VESAVA LINK ROAD,Bus,BEST,19.123237,72.824253,
D SOUZA NAGAR,Bus,BEST,19.0958,72.887689,
KALINA,Bus,BEST,19.077313,72.862128,
KURLA STATION (W),Bus,BEST,19.067565,72.879027,
600 TENAMENT GATE,Bus,BEST,19.054371,72.921035,
SHATABDI HOSPITAL (DEONAR),Bus,BEST,19.049508,72.91014,
GOVANDI STATION ROAD (W),Bus,BEST,19.055995,72.915154,
M-EAST WARD OFFICE (GOVANDI-WEST),Bus,BEST,19.056187,72.921349,
GHATLA VILLAGE,Bus,BEST,19.053951,72.905312,
"ACHARYA GARDEN, DIAMOND GARDEN",Bus,BEST,19.053805,72.900837,
R.B.I.STAFF QUARTERS,Bus,BEST,19.053038,72.903574,
"AIROLI SEWERAGE PLANT, PREMDAN",Bus,BEST,19.154849,72.993184,
AIROLI SECTOR 16,Bus,BEST,19.149917,72.992755,
AIROLI SECTOR 16,Bus,BEST,19.150793,72.992917,
AIROLI SECTOR 17,Bus,BEST,19.152004,72.992822,
AIROLI SECTOR 5,Bus,BEST,19.148136,72.998734,
POST & TELEGRAPHS (MULUND-W),Bus,BEST,19.171284,72.943417,
PARSIK NAGAR,Bus,BEST,19.205744,73.008342,
PAWAR NAGAR (THANE),Bus,BEST,19.2284667,72.9677833,
"SHIVAJI CHOWK, KALWA NAKA",Bus,BEST,19.196136,72.987763,
ST.MARY SCHOOL (MULUND-W),Bus,BEST,19.165033,72.947087,
VRINDAVAN SOCIETY (THANE),Bus,BEST,19.208188,72.982658,
WAGLE WARD COMMITTEE OFFICE,Bus,BEST,19.187727,72.955338,
E.S.I.S.HOSPITAL (THANE),Bus,BEST,19.2036,72.954026,
MHADA COLONY BUS STATION (MULUND-E),Bus,BEST,19.169433,72.96805,
S.I.W.SCHOOL (WADALA ),Bus,BEST,19.020921,72.860081,
LOKMANYA TILAK HOSPITAL (SION),Bus,BEST,19.037653,72.860802,
"DR.AMBEDKAR UDYAN, CHEMBUR",Bus,BEST,19.058268,72.900418,
KHERWADI (BANDRA-E),Bus,BEST,19.062,72.846222,
CRESCENZO,Bus,BEST,19.061715,72.867913,
BANDRA (W) BUS STATION,Bus,BEST,19.054145,72.83915,
BANDRA (W) BUS STATION,Bus,BEST,19.054787,72.839862,
KHAR DANDA,Bus,BEST,19.074488,72.822687,
MAHIM KOLIWADA,Bus,BEST,19.045888,72.838548,
SHERLEY VILLAGE,Bus,BEST,19.070215,72.822719,
K.F.C. MARKET (BANDRA-W),Bus,BEST,19.065688,72.834267,
GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),Bus,BEST,19.174556,72.861243,
ALIKA NAGAR JUNCTION,Bus,BEST,19.197734,72.872602,
GOREGAON CHECK NAKA NO.1,Bus,BEST,19.165737,72.85832,
LASHYACHANDI SOCIETY,Bus,BEST,19.172113,72.871199,
MILAN SUBWAY,Bus,BEST,19.090059,72.843666,
VILE PARLE SUBWAY,Bus,BEST,19.091939,72.845879,
SHEETAL CINEMA (KURLA-W),Bus,BEST,19.08193,72.881804,
VAKOLA PIPE LINE,Bus,BEST,19.080569,72.85212,
VIDYA NAGARI (KALINA),Bus,BEST,19.072516,72.861266,
ACHARYA VINOBA BHAVE NAGAR (KURLA-W),Bus,BEST,19.073691,72.881532,
ACHARYA ATRE CHOWK (WORLI NAKA),Bus,BEST,18.997331,72.816654,
CENTURY MILL,Bus,BEST,19.006346,72.826315,
COMRADE P.K.KURNE CHOWK (WORLI ),Bus,BEST,19.00627,72.821974,
GANDHI MAIDAN (WORLI),Bus,BEST,19.00166,72.819053,
"JAKHADEVI, DADAR POLICE STATION",Bus,BEST,19.015015,72.834296,
KASTURBA GANDHI HOSPITAL (SAATRASTA),Bus,BEST,18.983807,72.829305,
AMRUT ANGAN,Bus,BEST,19.20894,73.012851,
"ANAND NAGAR, KOPRI",Bus,BEST,19.179009,72.967119,
ANAND NAGAR (KOPRI) POLICE CHOWKY,Bus,BEST,19.17357,72.968278,
ANNABHAU SATHE CHOWK (THANE),Bus,BEST,19.200736,72.949157,
ATRIA SOCIETY,Bus,BEST,19.245497,72.982294,
BALKUM NAKA,Bus,BEST,19.221485,72.989555,
BHANDUP PUMPING CENTRE,Bus,BEST,19.154997,72.955824,
DR.K.B.HEDGEWAR CHOWK,Bus,BEST,19.163903,72.937181,
BHANDUP VILLAGE (E) JUNCTION,Bus,BEST,19.156216,72.950538,
BHANDUP VILLAGE (E) JUNCTION,Bus,BEST,19.156144,72.950538,
BRAHMAND AZAD NAGAR,Bus,BEST,19.239463,72.980637,
BRAHMAND AZAD NAGAR,Bus,BEST,19.239554,72.980665,
BRAHMAND PHASE-3,Bus,BEST,19.241153,72.981521,
MALAD STATION (W),Bus,BEST,19.187963,72.847286,
MOVIE TIME CINEMA (MALAD-W),Bus,BEST,19.188985,72.83503,
MARIAMMAN MANDIR,Bus,BEST,19.189104,72.83715,
RANI SATI NAGAR (MALAD-W),Bus,BEST,19.180718,72.846854,
AJARA BANK,Bus,BEST,19.23114,72.825069,
BABHAI NAKA,Bus,BEST,19.228545,72.848486,
BORIVALI (W) BUS STATION,Bus,BEST,19.231675,72.856882,
BORIVALI (W) STATION,Bus,BEST,19.229624,72.856436,
BORIVALI (W) STATION,Bus,BEST,19.229904,72.856388,
NAGRI NIWARA VIDYALAYA,Bus,BEST,19.174989,72.878138,
SAMBHAJI NAGAR (KANDIVALI-E),Bus,BEST,19.200955,72.863595,
SHANTARAM TALAO (MALAD-E),Bus,BEST,19.185913,72.859623,
"SHIVSHAHI PRAKALP, MANTRI PARK",Bus,BEST,19.167709,72.881459,
UDYOG BHAVAN,Bus,BEST,19.162616,72.851182,
"AAREY UNIT NO.6, MARKET",Bus,BEST,19.157649,72.874069,
BHAKTI PARK GATE (ANIK),Bus,BEST,19.033886,72.879433,
H.P. NAGAR (MAHUL),Bus,BEST,19.027667,72.892896,
PRIYADARSHINI (CHUNABHATTI),Bus,BEST,19.052569,72.880051,
THAKKAR BAPPA COLONY (KURLA-E),Bus,BEST,19.05782,72.886689,
WADALA ROAD (MAHUL),Bus,BEST,19.021269,72.890115,
MATUNGA STATION (W),Bus,BEST,19.031294,72.847497,
NATIONAL ASSOCIATION FOR BLIND (NAB),Bus,BEST,19.011162,72.816186,
GOPIKRISHNA PIRAMAL HOSPITAL,Bus,BEST,18.998332,72.825267,
PRABODHANKAR THACKERAY CHOWK (DADAR-W),Bus,BEST,19.018033,72.835699,
"AMBIKA MILL BUS STATION, H.U.RAKHANGI CHOWK",Bus,BEST,18.989666,72.823204,
RUPAREL COLLEGE (DADAR-W),Bus,BEST,19.027038,72.846123,
"SASMIRA MARG, MUNICIPAL COLONY",Bus,BEST,19.011834,72.820232,
WORLI SEA FACE (N),Bus,BEST,19.016205,72.818376,
"HANUMAN MANDIR (DADAR-W), D SILVA SCHOOL",Bus,BEST,19.020088,72.840932,
BEST RECEIVING CENTRE (WORLI),Bus,BEST,18.998447,72.822598,
CHIKOOWADI,Bus,BEST,19.219514,72.839467,
CADBURY JUNCTION (THANE),Bus,BEST,19.203934,72.968546,
DADLANI PARK (THANE-W),Bus,BEST,19.222396,72.995822,
DHANVANTARI HOSPITAL,Bus,BEST,19.176163,72.953418,
AIROLI SECTOR 9,Bus,BEST,19.148236,72.993487,
"DIVA VILLAGE, SECTOR 8",Bus,BEST,19.148263,72.994704,
DNYAN SARITA (THANE),Bus,BEST,19.202669,72.949442,
DNYAN SARITA (THANE),Bus,BEST,19.202678,72.949499,
DONGARI PADA,Bus,BEST,19.250856,72.973228,
DUNCAN COMPANY,Bus,BEST,19.168149,72.939281,
DUNCAN COMPANY,Bus,BEST,19.168185,72.939148,
EDENWOOD,Bus,BEST,19.2278333,72.9699,
FOREST OFFICE (THANE),Bus,BEST,19.189073,72.964609,
GARIB NAGAR,Bus,BEST,19.27196,72.963555,
GOMANT NAGAR (DAHISAR-W),Bus,BEST,19.243493,72.858796,
I.C.COLONY (BORIVALI -W),Bus,BEST,19.247461,72.846961,
KALPANA CHAWLA CHOWK (BORIVALI -W),Bus,BEST,19.240983,72.846233,
PRASANNA JEEVAN SOCIETY,Bus,BEST,19.230107,72.847724,
RAMESHWAR BANK (BORIVALI -W),Bus,BEST,19.224682,72.840775,
DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),Bus,BEST,19.230796,72.850748,
SHANTI ASHRAM (BORIVALI-W),Bus,BEST,19.242952,72.845965,
TECHNICAL SCHOOL (BORIVALI -W),Bus,BEST,19.242912,72.853898,
KARUNA HOSPITAL,Bus,BEST,19.241566,72.853423,
GOVIND NAGAR,Bus,BEST,19.234139,72.851421,
NILDHARA BUILDING,Bus,BEST,19.237445,72.851419,
ANTOP HILL POLICE STATION,Bus,BEST,19.031068,72.863257,
ADARSH HIGH SCHOOL (ANIK),Bus,BEST,19.022103,72.8758,
ADARSH NAGAR (JOGESHWARI-W),Bus,BEST,19.145041,72.831289,
ANDHERI STATION (W),Bus,BEST,19.118346,72.846155,
FILMALAYA (AMBOLI),Bus,BEST,19.127966,72.843687,
DADAR STATION (W),Bus,BEST,19.016663,72.840573,
JAY GANGA,Bus,BEST,19.212084,72.820852,
AGARKAR CHOWK (ANDHERI-E),Bus,BEST,19.117625,72.847952,
Y.B.CHAVAN MARG JUNCTION (VASHI),Bus,BEST,19.067796,72.997281,
SAHYADRI GUEST HOUSE (MALABAR HILL),Bus,BEST,18.953098,72.802886,
PARIJAT,Bus,BEST,19.050932,72.830203,
MHADA COLONY (KANDIVALI-E),Bus,BEST,19.195701,72.872318,
"VIRWANI ESTATE, SARVODAYA NAGAR",Bus,BEST,19.17058,72.859097,
DENA BANK (KANDIVALI-W),Bus,BEST,19.204253,72.848749,
GANESH MANDIR (KANDIVALI-W),Bus,BEST,19.215482,72.822266,
INDIAN EDUCATION SCHOOL (KANDIVALI-W),Bus,BEST,19.213098,72.824085,
KAMRAJ NAGAR (KANDIVALI-W),Bus,BEST,19.208661,72.835119,
RENUKA NAGAR,Bus,BEST,19.211426,72.835764,
SAI SIDDHI SOCIETY (KANDIVALI-W),Bus,BEST,19.215044,72.81611,
AGARKAR CHOWK (ANDHERI-E),Bus,BEST,19.119152,72.848512,
AMBASSADOR HOTEL (SAHAR),Bus,BEST,19.103238,72.873516,
ASHOK NAGAR (MAROL MAROSHI),Bus,BEST,19.118999,72.88536,
BAMAN PADA (CHAKALA),Bus,BEST,19.104088,72.858177,
BOROSIL GLASS FACTORY,Bus,BEST,19.117471,72.883317,
GAWANPADA FIRE BRIGADE (MULUND-E),Bus,BEST,19.17245,72.966529,
GHANSOLI VILLAGE,Bus,BEST,19.126118,73.004632,
E.S.I.S.HOSPITAL (MULUND),Bus,BEST,19.179514,72.945631,
HANUMAN CHOWK (MULUND-E),Bus,BEST,19.170237,72.959094,
HANUMAN CHOWK (MULUND-E),Bus,BEST,19.168864,72.960121,
HARI NIWAS (THANE),Bus,BEST,19.191711,72.968536,
HIGHLAND PARK (MULUND-W),Bus,BEST,19.169982,72.932217,
HINDUSTAN CHOWK (MULUND-W),Bus,BEST,19.176903,72.938596,
HIRANANDANI ESTATE (THANE-W),Bus,BEST,19.258199,72.98433,
HIRANANDANI GATE (THANE-W),Bus,BEST,19.249789,72.979544,
HIRANANDANI GATE (THANE-W),Bus,BEST,19.249916,72.979335,
"NIRMAL LIFE STYLE, HOECHST COMPANY",Bus,BEST,19.16589,72.938397,
JAY SHASTRI NAGAR,Bus,BEST,19.171446,72.933966,
BARKAT ALI DARGAH,Bus,BEST,19.019976,72.865685,
INDIAN HUME PIPE COMPANY,Bus,BEST,19.021674,72.866235,
JAIN SOCIETY (SION),Bus,BEST,19.039677,72.861751,
KHALSA COLLEGE (MATUNGA-E),Bus,BEST,19.025021,72.857067,
MAHESHWARI UDYAN (KINGS CIRCLE),Bus,BEST,19.02849,72.856742,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.041051,72.862966,
"SAMAJ MANDIR HALL (SION KOLIWADA), SARDAR NAGAR",Bus,BEST,19.038279,72.865874,
LOKMANYA TILAK HOSPITAL (SION),Bus,BEST,19.037734,72.861125,
